monomer1,monomer2,total_count,group1,group2,score
C=CCOCC(COCC=C)(COCC=C)COC(=O)NCC1(C)CC(NC(=O)OCC(COCC=C)(COCC=C)COCC=C)CC(C)(C)C1,O=c1n(CCS)c(=O)n(CCS)c(=O)n1CCS,9,C=C,CCS,4.66
C=CCOCC(COCC=C)(COCC=C)COC(=O)NCC1(C)CC(NC(=O)OCC(COCC=C)(COCC=C)COCC=C)CC(C)(C)C1,C=C(CCS)OCCn1c(=O)n(CCOC(=O)CCS)c(=O)n(CCOC(=O)CCS)c1=O,9,C=C,CCS,4.55
C=CCOCC(CO)(COCC=C)COCC=C,CCCC(=O)OCC(CC)(COC(=O)CCS)COC(=O)CCS,5,C=C,CCS,4.67
C=CCOCC(CO)(COCC=C)COCC=C,C=C(CCS)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCSC(=O)NCC1(C)CC(NC(=O)SCCC(=O)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS)CC(C)(C)C1,11,C=C,CCS,4.6
C=CCOCC(CO)(COCC=C)COCC=C,CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,6,C=C,CCS,4.66
C=CCOCC(CO)(COCC=C)COCC=C,O=c1n(CCS)c(=O)n(CCS)c(=O)n1CCS,6,C=C,CCS,4.75
C=CCOCC(CO)(COCC=C)COCC=C,C=C(CCS)OCCn1c(=O)n(CCOC(=O)CCS)c(=O)n(CCOC(=O)CCS)c1=O,6,C=C,CCS,4.64
C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C,CCCC(=O)OCC(CC)(COC(=O)CCS)COC(=O)CCS,4,C=C,CCS,3.75
C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C,C=C(CCS)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCSC(=O)NCC1(C)CC(NC(=O)SCCC(=O)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS)CC(C)(C)C1,10,C=C,CCS,4.58
C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C,CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,5,C=C,CCS,4.64
C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C,O=c1n(CCS)c(=O)n(CCS)c(=O)n1CCS,5,C=C,CCS,4.73
C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C,C=C(CCS)OCCn1c(=O)n(CCOC(=O)CCS)c(=O)n(CCOC(=O)CCS)c1=O,5,C=C,CCS,4.62
O=c1ccc(=O)n1c4ccc(Cc3ccc(n2c(=O)ccc2=O)cc3)cc4,CCCC(=O)OCC(CC)(COC(=O)CCS)COC(=O)CCS,4,C=C,CCS,3.87
O=c1ccc(=O)n1c4ccc(Cc3ccc(n2c(=O)ccc2=O)cc3)cc4,C=C(CCS)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCSC(=O)NCC1(C)CC(NC(=O)SCCC(=O)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS)CC(C)(C)C1,10,C=C,CCS,4.7
O=c1ccc(=O)n1c4ccc(Cc3ccc(n2c(=O)ccc2=O)cc3)cc4,CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,5,C=C,CCS,4.76
O=c1ccc(=O)n1c4ccc(Cc3ccc(n2c(=O)ccc2=O)cc3)cc4,O=c1n(CCS)c(=O)n(CCS)c(=O)n1CCS,5,C=C,CCS,4.84
O=c1ccc(=O)n1c4ccc(Cc3ccc(n2c(=O)ccc2=O)cc3)cc4,C=C(CCS)OCCn1c(=O)n(CCOC(=O)CCS)c(=O)n(CCOC(=O)CCS)c1=O,5,C=C,CCS,4.73
C=Cc1cccc(C=C)c1,CCCC(=O)OCC(CC)(COC(=O)CCS)COC(=O)CCS,4,C=C,CCS,3.82
C=Cc1cccc(C=C)c1,C=C(CCS)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCSC(=O)NCC1(C)CC(NC(=O)SCCC(=O)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS)CC(C)(C)C1,10,C=C,CCS,4.65
C=Cc1cccc(C=C)c1,CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,5,C=C,CCS,4.71
C=Cc1cccc(C=C)c1,O=c1n(CCS)c(=O)n(CCS)c(=O)n1CCS,5,C=C,CCS,4.79
C=Cc1cccc(C=C)c1,C=C(CCS)OCCn1c(=O)n(CCOC(=O)CCS)c(=O)n(CCOC(=O)CCS)c1=O,5,C=C,CCS,4.68
C=C(C)C(=O)OCCOCCOCCOCCOCCOC(=O)C(C)=O,CCCC(=O)OCC(CC)(COC(=O)CCS)COC(=O)CCS,3,C=C,CCS,2.81
C=C(C)C(=O)OCCOCCOCCOCCOCCOC(=O)C(C)=O,C=C(CCS)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCSC(=O)NCC1(C)CC(NC(=O)SCCC(=O)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS)CC(C)(C)C1,9,C=C,CCS,4.54
C=C(C)C(=O)OCCOCCOCCOCCOCCOC(=O)C(C)=O,CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,4,C=C,CCS,3.7
C=C(C)C(=O)OCCOCCOCCOCCOCCOC(=O)C(C)=O,O=c1n(CCS)c(=O)n(CCS)c(=O)n1CCS,4,C=C,CCS,3.79
C=C(C)C(=O)OCCOCCOCCOCCOCCOC(=O)C(C)=O,C=C(CCS)OCCn1c(=O)n(CCOC(=O)CCS)c(=O)n(CCOC(=O)CCS)c1=O,4,C=C,CCS,3.68
C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,CCCC(=O)OCC(CC)(COC(=O)CCS)COC(=O)CCS,4,C=C,CCS,3.7
C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,C=C(CCS)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCSC(=O)NCC1(C)CC(NC(=O)SCCC(=O)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS)CC(C)(C)C1,10,C=C,CCS,4.53
C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,5,C=C,CCS,4.59
C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,O=c1n(CCS)c(=O)n(CCS)c(=O)n1CCS,5,C=C,CCS,4.67
C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,C=C(CCS)OCCn1c(=O)n(CCOC(=O)CCS)c(=O)n(CCOC(=O)CCS)c1=O,5,C=C,CCS,4.56
C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,CCCC(=O)OCC(CC)(COC(=O)CCS)COC(=O)CCS,3,C=C,CCS,2.78
C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,C=C(CCS)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCSC(=O)NCC1(C)CC(NC(=O)SCCC(=O)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS)CC(C)(C)C1,9,C=C,CCS,4.51
C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,4,C=C,CCS,3.67
C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,O=c1n(CCS)c(=O)n(CCS)c(=O)n1CCS,4,C=C,CCS,3.76
C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,C=C(CCS)OCCn1c(=O)n(CCOC(=O)CCS)c(=O)n(CCOC(=O)CCS)c1=O,4,C=C,CCS,3.65
C=Cc1ccccc1,CCCC(=O)OCC(CC)(COC(=O)CCS)COC(=O)CCS,3,C=C,CCS,2.9
C=Cc1ccccc1,C=C(CCS)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCSC(=O)NCC1(C)CC(NC(=O)SCCC(=O)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS)CC(C)(C)C1,9,C=C,CCS,4.63
C=Cc1ccccc1,CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,4,C=C,CCS,3.79
C=Cc1ccccc1,O=c1n(CCS)c(=O)n(CCS)c(=O)n1CCS,4,C=C,CCS,3.88
C=Cc1ccccc1,C=C(CCS)OCCn1c(=O)n(CCOC(=O)CCS)c(=O)n(CCOC(=O)CCS)c1=O,4,C=C,CCS,3.77
C=CC(=O)OC(C)(C)C,CCCC(=O)OCC(CC)(COC(=O)CCS)COC(=O)CCS,3,C=C,CCS,2.87
C=CC(=O)OC(C)(C)C,C=C(CCS)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCSC(=O)NCC1(C)CC(NC(=O)SCCC(=O)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS)CC(C)(C)C1,9,C=C,CCS,4.6
C=CC(=O)OC(C)(C)C,CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,4,C=C,CCS,3.76
C=CC(=O)OC(C)(C)C,O=c1n(CCS)c(=O)n(CCS)c(=O)n1CCS,4,C=C,CCS,3.85
C=CC(=O)OC(C)(C)C,C=C(CCS)OCCn1c(=O)n(CCOC(=O)CCS)c(=O)n(CCOC(=O)CCS)c1=O,4,C=C,CCS,3.74
C=C(C)C(=C)OCOCCOC(=O)C(=C)C,CCCC(=O)OCC(CC)(COC(=O)CCS)COC(=O)CCS,5,C=C,CCS,4.61
C=C(C)C(=C)OCOCCOC(=O)C(=C)C,C=C(CCS)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCSC(=O)NCC1(C)CC(NC(=O)SCCC(=O)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS)CC(C)(C)C1,11,C=C,CCS,4.54
C=C(C)C(=C)OCOCCOC(=O)C(=C)C,CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,6,C=C,CCS,4.6
C=C(C)C(=C)OCOCCOC(=O)C(=C)C,O=c1n(CCS)c(=O)n(CCS)c(=O)n1CCS,6,C=C,CCS,4.69
C=C(C)C(=C)OCOCCOC(=O)C(=C)C,C=C(CCS)OCCn1c(=O)n(CCOC(=O)CCS)c(=O)n(CCOC(=O)CCS)c1=O,6,C=C,CCS,4.58
C=C(C)C(=O)OCC(O)COc2ccc(C(C)(C)c1ccc(OCC(O)COC(=O)C(=C)C)cc1)cc2,CCCC(=O)OCC(CC)(COC(=O)CCS)COC(=O)CCS,4,C=C,CCS,3.75
C=C(C)C(=O)OCC(O)COc2ccc(C(C)(C)c1ccc(OCC(O)COC(=O)C(=C)C)cc1)cc2,C=C(CCS)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCSC(=O)NCC1(C)CC(NC(=O)SCCC(=O)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS)CC(C)(C)C1,10,C=C,CCS,4.58
C=C(C)C(=O)OCC(O)COc2ccc(C(C)(C)c1ccc(OCC(O)COC(=O)C(=C)C)cc1)cc2,CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,5,C=C,CCS,4.64
C=C(C)C(=O)OCC(O)COc2ccc(C(C)(C)c1ccc(OCC(O)COC(=O)C(=C)C)cc1)cc2,O=c1n(CCS)c(=O)n(CCS)c(=O)n1CCS,5,C=C,CCS,4.72
C=C(C)C(=O)OCC(O)COc2ccc(C(C)(C)c1ccc(OCC(O)COC(=O)C(=C)C)cc1)cc2,C=C(CCS)OCCn1c(=O)n(CCOC(=O)CCS)c(=O)n(CCOC(=O)CCS)c1=O,5,C=C,CCS,4.61
C=C(C)C(=O)OCCCC,CCCC(=O)OCC(CC)(COC(=O)CCS)COC(=O)CCS,3,C=C,CCS,2.86
C=C(C)C(=O)OCCCC,C=C(CCS)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCSC(=O)NCC1(C)CC(NC(=O)SCCC(=O)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS)CC(C)(C)C1,9,C=C,CCS,4.59
C=C(C)C(=O)OCCCC,CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,4,C=C,CCS,3.75
C=C(C)C(=O)OCCCC,O=c1n(CCS)c(=O)n(CCS)c(=O)n1CCS,4,C=C,CCS,3.83
C=C(C)C(=O)OCCCC,C=C(CCS)OCCn1c(=O)n(CCOC(=O)CCS)c(=O)n(CCOC(=O)CCS)c1=O,4,C=C,CCS,3.72
C=CC(=O)OCCn1c(=O)n(CCOC(=O)C=C)c(=O)n(CCOC(=O)C=C)c1=O,CCCC(=O)OCC(CC)(COC(=O)CCS)COC(=O)CCS,5,C=C,CCS,4.63
C=CC(=O)OCCn1c(=O)n(CCOC(=O)C=C)c(=O)n(CCOC(=O)C=C)c1=O,C=C(CCS)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCSC(=O)NCC1(C)CC(NC(=O)SCCC(=O)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS)CC(C)(C)C1,11,C=C,CCS,4.56
C=CC(=O)OCCn1c(=O)n(CCOC(=O)C=C)c(=O)n(CCOC(=O)C=C)c1=O,CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,6,C=C,CCS,4.62
C=CC(=O)OCCn1c(=O)n(CCOC(=O)C=C)c(=O)n(CCOC(=O)C=C)c1=O,O=c1n(CCS)c(=O)n(CCS)c(=O)n1CCS,6,C=C,CCS,4.7
C=CC(=O)OCCn1c(=O)n(CCOC(=O)C=C)c(=O)n(CCOC(=O)C=C)c1=O,C=C(CCS)OCCn1c(=O)n(CCOC(=O)CCS)c(=O)n(CCOC(=O)CCS)c1=O,6,C=C,CCS,4.59
C=C(C)C(=O)OC,CCCC(=O)OCC(CC)(COC(=O)CCS)COC(=O)CCS,3,C=C,CCS,2.86
C=C(C)C(=O)OC,C=C(CCS)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCSC(=O)NCC1(C)CC(NC(=O)SCCC(=O)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS)CC(C)(C)C1,9,C=C,CCS,4.59
C=C(C)C(=O)OC,CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,4,C=C,CCS,3.75
C=C(C)C(=O)OC,O=c1n(CCS)c(=O)n(CCS)c(=O)n1CCS,4,C=C,CCS,3.84
C=C(C)C(=O)OC,C=C(CCS)OCCn1c(=O)n(CCOC(=O)CCS)c(=O)n(CCOC(=O)CCS)c1=O,4,C=C,CCS,3.73
C=CCOC(CC)(CO)CO,CCCC(=O)OCC(CC)(COC(=O)CCS)COC(=O)CCS,3,C=C,CCS,2.91
C=CCOC(CC)(CO)CO,C=C(CCS)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCSC(=O)NCC1(C)CC(NC(=O)SCCC(=O)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS)CC(C)(C)C1,9,C=C,CCS,4.64
C=CCOC(CC)(CO)CO,CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,4,C=C,CCS,3.8
C=CCOC(CC)(CO)CO,O=c1n(CCS)c(=O)n(CCS)c(=O)n1CCS,4,C=C,CCS,3.88
C=CCOC(CC)(CO)CO,C=C(CCS)OCCn1c(=O)n(CCOC(=O)CCS)c(=O)n(CCOC(=O)CCS)c1=O,4,C=C,CCS,3.78
C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,CCCC(=O)OCC(CC)(COC(=O)CCS)COC(=O)CCS,4,C=C,CCS,3.68
C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,C=C(CCS)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCSC(=O)NCC1(C)CC(NC(=O)SCCC(=O)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS)CC(C)(C)C1,10,C=C,CCS,4.52
C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,5,C=C,CCS,4.57
C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,O=c1n(CCS)c(=O)n(CCS)c(=O)n1CCS,5,C=C,CCS,4.66
C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,C=C(CCS)OCCn1c(=O)n(CCOC(=O)CCS)c(=O)n(CCOC(=O)CCS)c1=O,5,C=C,CCS,4.55
C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,CCCC(=O)OCC(CC)(COC(=O)CCS)COC(=O)CCS,3,C=C,CCS,2.79
C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,C=C(CCS)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCSC(=O)NCC1(C)CC(NC(=O)SCCC(=O)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS)CC(C)(C)C1,9,C=C,CCS,4.52
C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,4,C=C,CCS,3.68
C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,O=c1n(CCS)c(=O)n(CCS)c(=O)n1CCS,4,C=C,CCS,3.76
C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,C=C(CCS)OCCn1c(=O)n(CCOC(=O)CCS)c(=O)n(CCOC(=O)CCS)c1=O,4,C=C,CCS,3.66
C=CCc1ccccc1OCC(O)COC(=O)CCCCC(=O)OCC(O)COc2ccccc2CC=C,CCCC(=O)OCC(CC)(COC(=O)CCS)COC(=O)CCS,4,C=C,CCS,3.71
C=CCc1ccccc1OCC(O)COC(=O)CCCCC(=O)OCC(O)COc2ccccc2CC=C,C=C(CCS)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCSC(=O)NCC1(C)CC(NC(=O)SCCC(=O)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS)CC(C)(C)C1,10,C=C,CCS,4.54
C=CCc1ccccc1OCC(O)COC(=O)CCCCC(=O)OCC(O)COc2ccccc2CC=C,CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,5,C=C,CCS,4.6
C=CCc1ccccc1OCC(O)COC(=O)CCCCC(=O)OCC(O)COc2ccccc2CC=C,O=c1n(CCS)c(=O)n(CCS)c(=O)n1CCS,5,C=C,CCS,4.69
C=CCc1ccccc1OCC(O)COC(=O)CCCCC(=O)OCC(O)COc2ccccc2CC=C,C=C(CCS)OCCn1c(=O)n(CCOC(=O)CCS)c(=O)n(CCOC(=O)CCS)c1=O,5,C=C,CCS,4.58
C=CCc1ccccc1OCC(O)COC(=O)Cc3ccc(C(=O)OCC(O)COc2ccccc2CC=C)cc3,CCCC(=O)OCC(CC)(COC(=O)CCS)COC(=O)CCS,4,C=C,CCS,3.72
C=CCc1ccccc1OCC(O)COC(=O)Cc3ccc(C(=O)OCC(O)COc2ccccc2CC=C)cc3,C=C(CCS)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCSC(=O)NCC1(C)CC(NC(=O)SCCC(=O)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS)CC(C)(C)C1,10,C=C,CCS,4.55
C=CCc1ccccc1OCC(O)COC(=O)Cc3ccc(C(=O)OCC(O)COc2ccccc2CC=C)cc3,CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,5,C=C,CCS,4.61
C=CCc1ccccc1OCC(O)COC(=O)Cc3ccc(C(=O)OCC(O)COc2ccccc2CC=C)cc3,O=c1n(CCS)c(=O)n(CCS)c(=O)n1CCS,5,C=C,CCS,4.69
C=CCc1ccccc1OCC(O)COC(=O)Cc3ccc(C(=O)OCC(O)COc2ccccc2CC=C)cc3,C=C(CCS)OCCn1c(=O)n(CCOC(=O)CCS)c(=O)n(CCOC(=O)CCS)c1=O,5,C=C,CCS,4.58
C=CCn1c(=O)n(CC=C)c(=O)n(CC=C)c1=O,CCCC(=O)OCC(CC)(COC(=O)CCS)COC(=O)CCS,5,C=C,CCS,4.74
C=CCn1c(=O)n(CC=C)c(=O)n(CC=C)c1=O,C=C(CCS)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCSC(=O)NCC1(C)CC(NC(=O)SCCC(=O)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS)CC(C)(C)C1,11,C=C,CCS,4.67
C=CCn1c(=O)n(CC=C)c(=O)n(CC=C)c1=O,CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,6,C=C,CCS,4.73
C=CCn1c(=O)n(CC=C)c(=O)n(CC=C)c1=O,O=c1n(CCS)c(=O)n(CCS)c(=O)n1CCS,6,C=C,CCS,4.81
C=CCn1c(=O)n(CC=C)c(=O)n(CC=C)c1=O,C=C(CCS)OCCn1c(=O)n(CCOC(=O)CCS)c(=O)n(CCOC(=O)CCS)c1=O,6,C=C,CCS,4.7
C=CC(=O)OCCCC,CCCC(=O)OCC(CC)(COC(=O)CCS)COC(=O)CCS,3,C=C,CCS,2.85
C=CC(=O)OCCCC,C=C(CCS)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCSC(=O)NCC1(C)CC(NC(=O)SCCC(=O)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS)CC(C)(C)C1,9,C=C,CCS,4.59
C=CC(=O)OCCCC,CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,4,C=C,CCS,3.74
C=CC(=O)OCCCC,O=c1n(CCS)c(=O)n(CCS)c(=O)n1CCS,4,C=C,CCS,3.83
C=CC(=O)OCCCC,C=C(CCS)OCCn1c(=O)n(CCOC(=O)CCS)c(=O)n(CCOC(=O)CCS)c1=O,4,C=C,CCS,3.72
C=COC(=O)CCCCCC(C)(C)C,CCCC(=O)OCC(CC)(COC(=O)CCS)COC(=O)CCS,3,C=C,CCS,2.86
C=COC(=O)CCCCCC(C)(C)C,C=C(CCS)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCSC(=O)NCC1(C)CC(NC(=O)SCCC(=O)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS)CC(C)(C)C1,9,C=C,CCS,4.6
C=COC(=O)CCCCCC(C)(C)C,CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,4,C=C,CCS,3.75
C=COC(=O)CCCCCC(C)(C)C,O=c1n(CCS)c(=O)n(CCS)c(=O)n1CCS,4,C=C,CCS,3.84
C=COC(=O)CCCCCC(C)(C)C,C=C(CCS)OCCn1c(=O)n(CCOC(=O)CCS)c(=O)n(CCOC(=O)CCS)c1=O,4,C=C,CCS,3.73
C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,CCCC(=O)OCC(CC)(COC(=O)CCS)COC(=O)CCS,4,C=C,CCS,3.68
C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,C=C(CCS)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCSC(=O)NCC1(C)CC(NC(=O)SCCC(=O)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS)CC(C)(C)C1,10,C=C,CCS,4.52
C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,5,C=C,CCS,4.57
C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,O=c1n(CCS)c(=O)n(CCS)c(=O)n1CCS,5,C=C,CCS,4.66
C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,C=C(CCS)OCCn1c(=O)n(CCOC(=O)CCS)c(=O)n(CCOC(=O)CCS)c1=O,5,C=C,CCS,4.55
C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,CCCC(=O)OCC(CC)(COC(=O)CCS)COC(=O)CCS,4,C=C,CCS,3.69
C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,C=C(CCS)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCSC(=O)NCC1(C)CC(NC(=O)SCCC(=O)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS)CC(C)(C)C1,10,C=C,CCS,4.52
C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,5,C=C,CCS,4.58
C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,O=c1n(CCS)c(=O)n(CCS)c(=O)n1CCS,5,C=C,CCS,4.67
C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,C=C(CCS)OCCn1c(=O)n(CCOC(=O)CCS)c(=O)n(CCOC(=O)CCS)c1=O,5,C=C,CCS,4.56
CC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,CCCC(=O)OCC(CC)(COC(=O)CCS)COC(=O)CCS,2,No_group,CCS,0.99
CC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,C=C(CCS)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCSC(=O)NCC1(C)CC(NC(=O)SCCC(=O)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS)CC(C)(C)C1,8,No_group,CCS,0.92
CC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,3,No_group,CCS,0.98
CC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,O=c1n(CCS)c(=O)n(CCS)c(=O)n1CCS,3,No_group,CCS,1.06
CC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,C=C(CCS)OCCn1c(=O)n(CCOC(=O)CCS)c(=O)n(CCOC(=O)CCS)c1=O,3,No_group,CCS,0.95
